리뷰,rep,index,Processing,평가
별5개도 너무 적다 가족끼리 저렴하게 힐링할 수 있는 최고의 명소 초 강추다~~~,0,1363,"['별', '개도', '너무', '적다', '가족', '끼리', '저렴하다', '힐링', '하다', '수', '최고', '명소', '초', '강', '추다', '~~~']",긍정
그냥 좋아요.,0,1364,"['그냥', '좋다']",긍정
특히 맑은 날에는.,1,1364,"['특히', '맑은', '날', '에는']",긍정
자전거 타기 좋고 배타는대도 있고 놀기 좋고 시간때우기 좋네요,0,1365,"['자전거', '좋다', '배타', '는', '대도', '놀다', '좋다', '때우다', '좋다']",긍정
여의도 여의나루역 한강변에 설치된 구호.,0,1366,"['여의도', '여의나루역', '한', '강변', '설치', '되다', '구호']",부정
드라마 촬영차 여기에 왔음,1,1366,"['드라마', '촬영', '차', '오다']",부정
딱 봄에 힐링하러 오기 좋은장소 탁트인 강!,0,1367,"['봄', '힐링', '하다', '오기', '좋다', '장소', '탁트인', '강']",긍정
공원!,1,1367,['공원'],긍정
들바람!,2,1367,"['들다', '바람']",부정
치킨에 맥주면 더할 나위없이 힐링!,3,1367,"['치킨', '맥주', '면', '더하다', '나위', '없이', '힐링']",긍정
날씨도 좋고 자전거 타기에 좋았어요~,0,1368,"['날씨', '도', '좋다', '자전거', '좋다']",긍정
너무 쌩쌩 달리는 라이더들 때문에 별 한개 마이너스ㅜㅜ,1,1368,"['너무', '쌩쌩', '달리다', '라이더', '때문', '별', '한개', '마이너스', 'ㅜㅜ']",부정
너무너무 좋았습니다,0,1369,"['너무', '너무', '좋다']",긍정
텐트 패키지 빌려서 갔는뎅 지친마음이 뭔가 여유롭고 스트레스가 풀렸습니다,1,1369,"['텐트', '패키지', '빌리다', '가다', '뎅', '지치다', '마음', '뭔가', '여유', '롭고', '스트레스', '풀리다']",긍정
다음주 주말 다시 방문 예정입니다,2,1369,"['다음주', '주말', '다시', '방문', '예정', '이다']",긍정
풍경이 멋집니다,0,1370,"['풍경', '멋지다']",긍정
연인과 함께라면 훨씬 더 잘 즐길 수 있을 듯 합니다,1,1370,"['연인', '하다', '더', '자다', '즐기다', '수', '듯', '하다']",긍정
코로나로 인한 많은 인파 피해 시원한 공기 마시기 에 충분한 장소입니다,0,1371,"['코로나', '인하다', '많다', '인파', '피해', '시원하다', '공기', '마시기', '충분하다', '장소', '이다']",긍정
타이밍만 잘잡아 벚꽃 구경 가세용,0,1372,"['타이밍', '만', '잘', '잡다', '벚꽃', '구경', '갈다']",긍정
두번가세요,1,1372,"['두', '번가', '세', '요']",부정
타이잉 안좋으면 벚꽃 구경이 아니라 사람 구경임,2,1372,"['타이', '잉', '안좋다', '벚꽃', '구경이', '아니다', '사람', '구경', '임']",부정
오늘 날씨가 좋아 사람들도 많이 왔고 저도 시원한 강바람 맞으며 힐링했어요~^^,0,1373,"['오늘', '날씨', '좋다', '사람', '도', '많이', '오다', '도', '시원하다', '강바람', '맞다', '힐링', '하다', '~^^']",긍정
자전거 타기도 좋고 바람쐬고 피크닉하기 딱 좋음,0,1374,"['자전거', '타', '기도', '좋다', '바람', '쐬다', '피크닉', '하다', '좋다']",긍정
물론 평일에 사람 없을때만,1,1374,"['평일', '사람', '없다', '만']",부정
불꽃놀이 보기 위해 방문.,0,1375,"['불꽃놀이', '보기', '위해', '방문']",긍정
재방문 의사 있어요,1,1375,"['재', '방문', '의사']",긍정
사람 덜 붐빌때,2,1375,"['사람', '덜', '붐비다']",부정
답답한 회사 공간을 벗어나 시원한 한강공원과 가까고도 먼 북한산과 남산의 정경을 볼 수 있음.^,0,1376,"['답답하다', '회사', '공간', '벗어나다', '시원하다', '한강', '공원', '가깝다', '멀다', '북한', '산', '남산', '정경', '볼', '수', '.^']",긍정
-^,1,1376,['-^'],부정
서울에서 살면서도 한강한번 가기 쉽지 않던터에 일?이 생겨서 다녀옴,0,1377,"['서울', '살다', '한강', '한번', '가기', '쉬다', '않다', '터', '생기다', '다녀오다']",부정
언제가도 마음은 편하고 좋더라는 ~~,1,1377,"['언', '가도', '마음', '은', '편하다', '좋다', '더', '라는', '~~']",긍정
마포대교 옆에있어서 좋아유,0,1378,"['마포대교', '옆', '좋다', '아유']",긍정
봄철에 벚꽃 구경가기 좋습니다.,0,1379,"['봄철', '벚꽃', '구경', '가기', '좋다']",긍정
많은 행사가 이루어 진다.,0,1380,"['많다', '행사', '이루다', '지다']",긍정
편의점 2층의 치킨집은 안가는 편이 좋다.,1,1380,"['편의점', '층', '치킨', '집다', '안', '가다', '편이', '좋다']",긍정
BTS 야외공연과 불꽃쇼,0,1381,"['BTS', '야외', '공연', '불꽃', '쇼']",긍정
한강공원서 즐기는 여유,0,1382,"['한강', '공원', '서', '즐기다', '여유']",긍정
지금도 좋지만 규칙에는 엄격하게 정해 사람들이 어려워해야 깨끗이 보존되리라 생각됩니다ㆍ,0,1383,"['지금', '도', '좋다', '규칙', '에는', '엄격하다', '정해', '사람', '어렵다', '하다', '깨끗이', '보존', '되다', '생각', '되다', 'ㆍ']",긍정
8~9시 사이에 폭죽놀이 자주 볼수있어요^^,0,1384,"['8~9시', '사이', '폭죽', '놀이', '자주', '보다', '^^']",긍정
텐트는 8시까지만 이용가능합니다,0,1385,"['텐트', '는', '8시', '까지만', '이용', '가능하다']",긍정
한강보며 산책하기 아주 좋습니다.,0,1386,"['한', '강보', '며', '산책', '하다', '아주', '좋다']",긍정
자전거 타기 좋음,0,1387,"['자전거', '좋다']",긍정
"잔디밭에 텐트 치거나, 돗자리 깔고 강바람 맞으면서 먹거나 얘기하면 참 좋아요.",0,1388,"['잔디밭', '텐트', '치다', '돗자리', '깔다', '강바람', '맞다', '먹다', '얘기', '하다', '차다', '좋다']",긍정
미세먼지가 없다면 매주 갈텐데...,0,1389,"['미세먼지', '없다', '매주', '갈다']",긍정
배달 픽업 존이 따로 있어서 좋다,1,1389,"['배달', '픽업', '존', '따로', '좋다']",긍정
가슴 답답할 때 강바람 쐬면 좋지요~,0,1390,"['가슴', '답답하다', '강바람', '쐬다', '좋다']",긍정
이야 폭죽보러 갈랬더니 로스트아크 대기열 실사판이였음,0,1391,"['이야', '폭죽', '보다', '갈랬더', '니', '로스트', '아크', '대기', '열', '실사판', '이다']",부정
마스크 좀 쓰고 자전거를 타던가 해라.,0,1392,"['마스크', '쓰다', '자전거', '해', '라']",긍정
딱봐도 5인이상 옹기종기 모였드만,1,1392,"['보다', '인', '옹기종기', '모였드', '만']",부정
단속안하나?,2,1392,"['단', '속', '안']",부정
누구나 즐겨찾는 여의도한강공윈 시원한 강바람과 넓은잔디밭 산책하기 참 좋은장소 강추.,0,1393,"['즐기다', '찾다', '여의도', '한강', '공', '윈', '시원하다', '강바람', '넓다', '잔디밭', '산책', '하다', '차다', '좋다', '장소', '강추']",긍정
다양한 행사를 많이합니다.,0,1394,"['다양하다', '행사', '많이', '하다']",긍정
야외에서 먹는 특별한 라면도 맛있어요,1,1394,"['야외', '먹다', '특별하다', '라면', '도', '맛있다']",긍정
오랜만에 상쾌했네요.,0,1395,"['오랜', '만', '상쾌하다']",긍정
여의도 공원에서 보는 한강 다리는 언제나 예뻐요,0,1396,"['여의도', '공원', '보다', '한강', '다리다', '언제나', '예쁘다']",긍정
답답한 사무실에서 벗어나 탁트인 공간을 마주하면 가슴이 탁 트인 느낌이에요.,0,1397,"['답답하다', '사무실', '벗어나다', '탁트인', '공간', '마주', '하다', '가슴', '탁', '트이다', '느낌', '이에요']",부정
자전거타기에도 좋고 잔디에 돗자리깔고 치킨먹거나 누워있기 좋아요,0,1398,"['자전거타기', '에도', '좋다', '잔디', '돗자리', '깔다', '치킨', '먹다', '눕다', '좋다']",긍정
깨끗하고 좋아요,0,1399,"['깨끗하다', '좋다']",긍정
야경도 분위기도 굿굿!,0,1400,"['야경', '도', '분위기', '도', '굿굿']",긍정
연인과 가족과 손 꼭잡고 방문할수 있는곳 여름철 도깨비시장 활성화로  다소 번잡하지만 약간 비껴간곳에서 여유로움을 즐기세요~~,0,1401,"['연인', '가족', '손', '꼭', '잡고', '방문', '하다', '곳', '여름철', '도깨비', '시장', '활성화', '번잡', '하다', '비', '끼다', '간곳', '여유', '로움', '즐기다', '~~']",긍정
"ㄹㅇ가족, 친구, 연인, 혼자 언제라도 다녀올 수 있는 만능 휴식처",0,1402,"['ㄹㅇ', '가족', '친구', '연인', '라도', '다녀오다', '수', '만능', '휴식', '처']",긍정
좋아요,0,1403,['좋다'],긍정
아주 믿고 가는 여의도 한강공원 전단지 뿌리는 분이 많긴 하지만.. 한강의 모습이죠,1,1403,"['아주', '믿다', '가다', '여의도', '한강', '공원', '전단지', '뿌리다', '분', '많다', '..', '한강', '모습', '죠']",긍정
이데,2,1403,['데'],부정
면적 대비 가로등 좀 더.. 너무 깜깜함,0,1404,"['면적', '대비', '가로등', '더', '..', '너무', '깜깜', '함']",부정
조경이 마음에 들고 넓고 깨끗하고 화장실이 잘 되있어요,0,1405,"['조경이', '마음', '들다', '넓다', '깨끗하다', '화장실', '자다', '되다']",긍정
주말에 놀기 좋은 곳,0,1406,"['주말', '놀다', '좋다', '곳']",긍정
이랜드크루즈 별빛 50분 이후 한강공원에서 시원한 맥주,0,1407,"['이랜드', '크루즈', '별빛', '50분', '이후', '한강', '공원', '시원하다', '맥주']",긍정
"사람많은거 좋아하면 여기, 안좋아하면 반대쪽 마포대교 북단에서 보는 여의도 야경도 추천",0,1408,"['사람', '많다', '좋아하다', '안', '좋아하다', '반대쪽', '마포대교', '북단', '보다', '여의도', '야경', '도', '추천']",부정
자전거타고 콧바람 넣기는 최고인듯해요,0,1409,"['자전거', '타고', '콧', '바람', '넣기', '는', '최고', '인', '듯해', '요']",긍정
여의나루역 2번출구에서 나오면 접하게 되는 한강시민공원 임.,0,1410,"['여의나루역', '번', '출구', '나오다', '접', '하다', '되다', '한강', '시민', '공원', '임']",부정
포켓몬 잡기 좋아요,0,1411,"['포켓몬', '잡기', '좋다']",긍정
주변에 먹거리 살만함곳이 부족해요,1,1411,"['주변', '먹거리', '살', '만', '함곳', '부족하다']",부정
편의점 하나 있는데 별로예요,2,1411,"['편의점', '별로', '예요']",부정
러닝하려면 날씨 풀리면 함부로 못가요,0,1412,"['러닝', '하다', '날씨', '풀리다', '함부로', '못', '가요']",부정
사람 미어터짐,1,1412,"['사람', '밉다', '터지다']",부정
한강공원 중에서 가장 마음에 들어요.,0,1413,"['한강', '공원', '중', '가장', '마음', '들다']",긍정
이따금씩 가고 싶은 곳!,1,1413,"['이따금', '씩', '가다', '싶다', '곳']",부정
불꽃놀이축제 등 이벤트를 제외한 평상시엔 산책하고 데이트하기 좋음,0,1414,"['불꽃놀이', '축제', '이벤트', '제외', '한', '평상시', '엔', '산책', '하고', '데이트', '하다', '좋다']",긍정
돗자리깔고 앉아 놀기는 좋으나 그늘막치고 있기엔 안좋음.,0,1415,"['돗자리', '깔다', '앉다', '놀다', '좋다', '그늘', '막', '치고', '안좋다']",긍정
그늘막 모여있는곳 가보면 딱 난민촌 느낌.,1,1415,"['그늘', '막', '모이다', '곳', '가보다', '난민', '촌', '느낌']",긍정
배달음식 받는 장소가 정해져있어서 야외에서 돗자리 펴고 즐기기 좋음.,0,1416,"['배달', '음식', '받다', '장소', '정해지다', '야외', '돗자리', '펴다', '즐기다', '좋다']",긍정
꾸준히 새로운 건물들이 늘어갑니다,0,1417,"['꾸준하다', '새롭다', '건물', '늘다', '가다']",긍정
지금날씨 딱좋아요,0,1418,"['지금', '날씨', '딱좋다']",긍정
예전보다 많이 깨끗해진듯하네요..,0,1419,"['예전', '보다', '많이', '깨끗해지다', '하다', '..']",긍정
해그름에 바람쇠기 좋은곳,1,1419,"['해그름', '바람', '쇠기', '좋다', '곳']",긍정
낮에 연날리고 자전거타고 연인간 데이트하고 한강구경하기 좋은 곳이예요,0,1420,"['낮', '연', '날리다', '자전거', '타고', '연', '인간', '데이트', '하고', '한강', '구경', '하다', '좋다', '곳', '예요']",부정
"언제나 가도 날씨, 같이가는 사람에 따라 분위기가 달라지는 장소.",0,1421,"['언제나', '가도', '날씨', '가다', '사람', '따르다', '분위기', '달라지다', '장소']",긍정
매번 새로운 추억이 쌓인다,1,1421,"['새롭다', '추억', '쌓이다']",긍정
늘 오지만 사람 많을때만 피하면 서울에 이만한 좋은곳이 있을까 싶음,0,1422,"['늘', '오지', '만', '사람', '많다', '만', '피하', '면', '서울', '이만', '한', '좋다', '곳', '싶다']",부정
(물론 늘 사람이 많음 ㅅㄱ),1,1422,"['늘', '사람', '많다', 'ㅅㄱ']",부정
여가시설도 잘돼있고 자전거 타기 딱 좋은 곳이에요,0,1423,"['여가', '시설', '도', '잘', '돼다', '자전거', '좋다', '곳', '이에요']",긍정
가을 경험하러 다녀옴,0,1424,"['가을', '경험', '하다', '다녀오다']",부정
4월에 벛꽃이 만개하여 예쁨.,0,1425,"['4월', '벛꽃', '만', '개', '예쁘다']",긍정
데이트 할때 돗자리 텐트 필수.,1,1425,"['데이트', '하다', '돗자리', '텐트', '필수']",긍정
가을의 한강공원은 진리!,0,1426,"['가을', '한강', '공원', '은', '진리']",긍정
편의점 라면도 진리!,1,1426,"['편의점', '라면', '도', '진리']",긍정
그늘이나 의자가 적다는게 단점,2,1426,"['그늘', '이나', '의자', '적다', '단점']",긍정
재밌어요,0,1427,['재밌다'],긍정
처음으로 여의도한강공원가서 좋았어요,1,1427,"['처음', '여의도', '한강', '공', '원가', '서', '좋다']",긍정
날씨가 좋았어요,2,1427,"['날씨', '좋다']",긍정
한강공원에서 자전거도 타고싶었어요,3,1427,"['한강', '공원', '자전거', '도']",긍정
그나마 사람 덜붐비면서 서울에서 편히 산책할 수 있는 곳이네요.,0,1428,"['그나마', '사람', '덜', '붐비다', '서울', '편하다', '산책', '하다', '수', '곳', '이네', '요']",긍정
여의도에 갈 때 차라리 이곳에 차를 대고 걸어가는 것도 여러모로 좋은 경우가 많아요....,0,1429,"['여의도', '갈다', '곳', '차', '대고', '걸어가다', '도', '여러', '모로', '좋다', '경우', '많다', '....']",긍정
개꿀 돗자리 에서 동생들과 라면먹고 게임 했는데 좋고 풍경도 좋아요,0,1430,"['개꿀', '돗자리', '동생', '라면', '먹다', '게임', '하다', '좋다', '풍경', '도', '좋다']",긍정
따릉이 자전거를 타고 한강에서 강서구청까지 남친이랑즐거운자전거 데이트^^,0,1431,"['따릉', '자전거', '타고', '한강', '강서', '구청', '남친', '이랑', '즐겁다', '자전거', '데이트', '^^']",긍정
