리뷰,rep,index,Processing
"평일 밤에도 개 산책이나 조깅, 사이클링 사람들이 얼른 치안면의 불안은 그다지 없었습니다. (가상한 속도를 내고 있는 자전거에는 주의가 필요).",2,2031,"['평일', '밤', '에도', '개', '산책', '이나', '조깅', '사이클링', '사람', '얼른', '치다', '불안', '은', '그다지', '없다', '가상하다', '속도', '내다', '자전거', '에는', '주의', '필요', ').']"
영등포측의 깨끗한 야경을 바라보면서 강변을 계속 걸어 합정역에서 전철을 탔습니다.,3,2031,"['영등포', '측', '깨끗하다', '야경', '바라보다', '강변', '계속', '걸다', '합정역', '전철']"
한강을 따라 공원이 많이 있는 것 같아서 이번에는 반대 해안에서 명동의 야경을 보고 싶습니다.,4,2031,"['한강', '따르다', '공원', '많이', '에는', '반대', '해안', '명동', '야경', '보고', '싶다']"
한강 공원 중에서 제가 가장 좋아하는 곳이에요.,0,2032,"['한강', '공원', '중', '가장', '좋아하다', '곳', '이에요']"
"산책하고, 먹고, 자전거를 타고, 마시고, 스포츠를 즐기고, 친구와 함께 휴식을 취하거나 데이트할 수 있는 장소가 많습니다.",1,2032,"['산책', '하고', '먹다', '자전거', '타고', '말다', '스포츠', '즐기다', '친구', '휴식', '취하', '거나', '데이트', '하다', '수', '장소', '많다']"
가족 친화적이기도 합니다.,2,2032,"['가족', '친', '화', '적', '이기도', '하다']"
일몰이 아름답습니다.,3,2032,"['일몰', '아름답다']"
라면을 맛보세요!,4,2032,"['라면', '맛보다']"
또한 매니아를 위한 전함 공원과도 가깝습니다.,5,2032,"['매니아', '위', '한', '전함', '공원', '과도', '가깝다']"
방문하기 좋은 공원.,0,2033,"['방문', '하다', '좋다', '공원']"
지하철역에서 꽤 걸어가야 하지만 그만한 가치가 있습니다.,1,2033,"['지하철역', '꽤', '걸어가다', '그만하다', '가치']"
가족과 애완동물을 데리고 올 수 있는 공공 시설은 정말 훌륭합니다.,0,2034,"['가족', '애완동물', '데리', '고', '오다', '수', '공공', '시설', '은', '정말', '훌륭하다']"
"편의점도 많고, 스타벅스도 있고, 자전거도 빌릴 수 있어요",1,2034,"['편의점', '도', '많다', '스타벅스', '도', '자전거', '도', '빌리다', '수']"
산책하기 좋은 조용한 공원.,0,2035,"['산책', '하다', '좋다', '조용하다', '공원']"
피트니스 공간에는 운동할 수 있는 종합 장비가 마련되어 있습니다.,1,2035,"['피트니스', '공간', '에는', '운동', '하다', '수', '종합', '장비', '마련', '되어다']"
불행히도 전함 공원은 월요일에 문을 닫습니다.,2,2035,"['불행하다', '전함', '공원', '은', '월요일', '문', '닫다']"
그렇지 않았다면 꼭 확인했을 것입니다.,3,2035,"['그렇다', '않다', '꼭', '확인', '하다', '이다']"
"붐비지 않고 너무 좋은 공원, 근처에 전함공원이 있다는 것은 덤입니다.",0,2036,"['붐비다', '않다', '너무', '좋다', '공원', '근처', '전함', '공원', '은', '덤', '이다']"
전문가 팁: 망원시장에서 음식을 사서 공원으로 가서 점심을 먹으세요.,1,2036,"['전문가', '팁', ':', '망원', '시장', '음식', '사서', '공원', '가다', '점심', '먹다']"
도보 거리가 조금 멀기 때문에(약 1km) 그곳에서 마포09번 버스를 타면 됩니다.,2,2036,"['도보', '거리', '멀다', '때문', '약', 'km', '곳', '마포', '09', '번', '버스', '되다']"
고속도로 아래 공원으로 이어지는 2개의 주요 지하도가 있습니다.,3,2036,"['고속도로', '아래', '공원', '이어지다', '개', '주요', '지하도']"
"이 한강공원에는 피크닉 매트를 대여할 수 있는 곳과 레스토랑이 있는 해안가 건물, 편의점, 화장실이 있습니다.",0,2037,"['한강', '공원', '에는', '피크닉', '매트', '대여', '하다', '수', '곳', '레스토랑', '해안가', '건물', '편의점', '화장실']"
"동기는 주차장이 야간 무료라고 하고, 추운 가운데 많은 차가 멈추고 있었습니다.",0,2038,"['동기', '는', '주차장', '야간', '무료', '라고', '하다', '추다', '가운데', '많다', '차갑다', '멈추다']"
겨울밤의 한강과 야경이 깨끗했습니다!,1,2038,"['겨울', '밤', '한강', '야경', '깨끗하다']"
대통령의 집도 보였어요.,2,2038,"['대통령', '집도', '보이다']"
웅장한 한강이 얼었는데 깜짝 ㅎㅎ,3,2038,"['웅장', '한', '한강', '얼다', '깜짝', 'ㅎㅎ']"
긴 일주일의 스트레스를 받은 후 이곳은 휴식을 취하기 좋은 곳이라고 생각합니다.,0,2039,"['기다', '일주일', '스트레스', '받다', '후', '곳', '은', '휴식', '취하', '기', '좋다', '곳', '이라고', '생각', '하다']"
"모두를 위한 공원이고, 피크닉을 갈 수 있고, 좋고 편안한 환경이 있고, 어린이 공원도 있고, 거기에서 많은 일을 할 수 있어요~~",1,2039,"['위', '한', '공원', '이고', '피크닉', '갈다', '수', '좋다', '편안하다', '환경', '어린이', '공원', '도', '거기', '많다', '하다', '수', '~~']"
서울 최고의 장소.,0,2040,"['서울', '최고', '장소']"
"쉬고, 공부하고, 놀고, 먹고, 몸에 맞게.",1,2040,"['쉬', '고', '공부', '하고', '놀다', '먹다', '몸', '맞다']"
공영주차장이 있는데 가격이 아주 저렴해요.,2,2040,"['공', '주차', '장이', '가격', '아주', '저렴하다']"
거의 $8/6-7시간입니다.,3,2040,"['$8/6', '7시간', '입니다']"
좋은 밤 장면!,0,2041,"['좋다', '밤', '장면']"
하루를 마무리하기에 완벽합니다.,0,2042,"['하루', '마무리', '하다', '완벽하다']"
우리는 금요일 저녁에 갔는데 사람이 꽉 차 있었어요.,1,2042,"['는', '금요일', '저녁', '가다', '사람', '꽉', '차']"
편의점에서 라면을 사서 음식을 즐기고 시원한 날씨를 즐겨보세요.,2,2042,"['편의점', '라면', '사서', '음식', '즐기다', '시원하다', '날씨', '즐기다', '보다']"
캠핑과 피크닉을 위한 공간이 있는 강 바로 옆의 아름다운 공원입니다.,0,2043,"['캠핑', '피크닉', '위', '한', '공간', '강', '옆', '아름답다', '공원', '이다']"
"음식, 음료 등이 더 필요한 경우 공원 전역에 산발적으로 편의점이 있습니다.",1,2043,"['음식', '음료', '더', '필요하다', '경우', '공원', '전역', '산발', '적', '편의점']"
"간단한 피크닉, 자전거 타기에 좋습니다.",0,2044,"['간단하다', '피크닉', '자전거', '좋다']"
일몰을 보기에 좋은 장소입니다.,0,2045,"['일몰', '보기', '좋다', '장소', '이다']"
여기서는 마치 마법처럼 보입니다.,1,2045,"['서다', '마법', '처럼', '보이다']"
그림처럼 아름답습니다.,2,2045,"['그림', '처럼', '아름답다']"
한강의 추억의 명소 ♡,0,2046,"['한강', '추억', '명소', '♡']"
밤에 외출하는 것은 매우 춥고 춥습니다...,0,2047,"['밤', '외출', '하다', '은', '매우', '추다', '추다']"
한국 젊은이들은 어울리는 것을 좋아합니다...,1,2047,"['한국', '젊은이', '은', '어울리다', '좋아하다']"
아주 귀엽습니다.,2,2047,"['아주', '귀엽다']"
거기 도착하면 GS25로 가서 음식을 사서 여기로 가져와 앉아서 친구들과 이야기를 나누세요.,3,2047,"['거기', '도착', '하다', 'GS', '25', '가다', '음식', '사서', '가져오다', '앉다', '친구', '이야기', '나누다']"
너무 좋아.,4,2047,"['너무', '좋다']"
단돈 3000원(2.75usd)으로 잠수함과 군함 2척 내부에 들어갈 수 있는 유일한 곳.,0,2048,"['단돈', '3000원', '2.75', 'usd', '잠수함', '군함', '척', '내부', '들어가다', '수', '유일하다', '곳']"
한강변 공원에서 소풍하는 재미가 쏠쏠합니다.,0,2049,"['한', '강변', '공원', '소풍', '하다', '재미', '쏠쏠하다']"
"치킨과 음료수, 과일을 챙겨가세요.",1,2049,"['치킨', '음료수', '과일', '챙기다']"
여유롭고 편안한 시간입니다.,2,2049,"['여유', '롭고', '편안하다', '이다']"
너무 덥고 맑지 않도록 오후나 늦은 오후에 가는 것을 추천합니다.,3,2049,"['너무', '덥다', '맑다', '않다', '오후', '늦다', '오후', '가다', '추천', '하다']"
화장실과 슈퍼마켓이 있어 매우 편리합니다.,4,2049,"['화장실', '슈퍼마켓', '매우', '편리하다']"
산책하기 좋은 곳,0,2050,"['산책', '하다', '좋다', '곳']"
가서 휴식을 취할 수 있는 가장 사랑스러운 장소 중 하나입니다.,0,2051,"['가다', '휴식', '취할', '수', '가장', '사랑스럽다', '장소', '중', '이다']"
아직 공사 중이지만 자전거를 멈추고 머물 수 있는 멋진 장소입니다.,0,2052,"['아직', '공사', '중이', '자전거', '멈추다', '머물다', '수', '멋지다', '장소', '이다']"
한강에는 식당이 있는 섬이 있다,1,2052,"['한강', '에는', '식당', '섬']"
여기 정말 멋진 달리기 장소예요.,0,2053,"['정말', '멋지다', '달리기', '장소', '예요']"
그런데 공원에 사람이 너무 많아요.,1,2053,"['공원', '사람', '너무', '많다']"
한강공원의 편의점이 있는 건물의 2층에 매우 넓은 예쁜 스타바가 있습니다.,0,2054,"['한강', '공원', '편의점', '건물', '층', '매우', '넓다', '예쁘다', '스타', '바']"
창가의 자리라면 한강이 깨끗하게 보입니다.,1,2054,"['창가', '자리다', '한강', '깨끗하다', '보이다']"
겨울에 한강 공원은 추울까라고 생각했습니다만 여기는 스타바에서 한강의 경치를 바라볼 수 있으므로 추천입니다.,2,2054,"['겨울', '한강', '공원', '은', '추다', '끄다', '생각', '하다', '여기다', '스타', '바', '한강', '경치', '바라보다', '수', '추천', '이다']"
한강의 야경을 보기 좋은 곳.,0,2055,"['한강', '야경', '보기', '좋다', '곳']"
비록 겨울에 방문했지만 가볼만한 공원인 것 같습니다.,0,2056,"['겨울', '방문', '하다', '가보다', '한', '공원', '인']"
한강 전망은 아름답고 먹을 것을 찾을 수 있는 다른 작은 장소와 함께 서브웨이 레스토랑이 있습니다.,1,2056,"['한강', '전망', '은', '아름답다', '먹다', '찾다', '수', '작다', '장소', '서브웨이', '레스토랑']"
"놀이터손녀와 함께 놀이터를 찾았는데 그네, 2인용 그네를 이용했는데, 그네가 케이블 좌석이었는데도 너무 좋아했어요.",2,2056,"['놀이터', '손녀', '놀이터', '찾다', '그네', '인용', '그네', '이용', '하다', '그네', '케이블', '좌석', '이다', '너무', '좋아하다']"
"봄, 여름에는 아이들을 데리고 놀 수 있는 장소로 놀이터가 아주 좋을 것 같습니다.",3,2056,"['봄', '여름', '에는', '데리', '고', '놀', '수', '장소', '놀이터', '아주', '좋다']"
화장실화장실은 접근성이 매우 좋고 깨끗했습니다.,4,2056,"['화장실', '화장실', '은', '접근성', '매우', '좋다', '깨끗하다']"
"반려견 동반 환경주인과 함께 산책하는 개와 교류할 기회가 있었지만, 내가 알아본 바로는 이곳이 개에게 방문하기 좋은 곳인 것 같았습니다.",5,2056,"['반려견', '동반', '환경', '주인', '산책', '하다', '개', '교류', '하다', '기회', '내', '알아보다', '는', '곳', '개', '방문', '하다', '좋다', '곳', '인']"
"피크닉 구역제가 방문했을 때는 겨울이었는데, 사진처럼 공원에는 아름다운 강 풍경을 감상하며 피크닉을 즐길 수 있는 공간이 넉넉하게 마련되어 있습니다.",6,2056,"['피크닉', '구역', '방문', '하다', '는', '겨울', '이다', '사진', '처럼', '공원', '에는', '아름답다', '강', '풍경', '감상', '하다', '피크닉', '즐기다', '수', '공간', '넉넉하다', '마련', '되어다']"
좋은,0,2057,['좋다']
한강변에 있는 공원으로 자전거를 타며 일몰을 감상하기에 좋습니다.,0,2058,"['한', '강변', '공원', '자전거', '일몰', '감상', '하다', '좋다']"
주말에는 바빠집니다.,1,2058,"['주말', '에는', '바', '빠지다']"
아주 아주 멋진 정원,0,2059,"['아주', '아주', '멋지다', '정원']"
모두가 일몰을 보러 옵니다.,0,2060,"['일몰', '보다', '옵니다']"
텐트 및/또는 피크닉 담요를 가져오세요!,1,2060,"['텐트', '/', '또는', '피크닉', '담요', '가져오다']"
아름다운,0,2061,['아름답다']
서울의 좋은 전망 포인트,0,2062,"['서울', '좋다', '전망', '포인트']"
프리깃함이 있는 해군 박물관을 둘러볼 수 있습니다.,0,2063,"['프리깃함', '해군', '박물관', '둘러보다', '수']"
보통 식당은 불확실하지만 소주도 있으니 다 용서됩니다.,1,2063,"['보통', '식당', '은', '불확실하다', '소주', '도', '다', '용서', '되다']"
개장 시간은 다양하므로 미리 확인하세요.,2,2063,"['개장', '은', '다양하다', '미리', '확인', '하다']"
멋진 배.,3,2063,"['멋지다', '배']"
한강 바로 밖에서 피크닉 용품을 대여할 수 있어요!,0,2064,"['한강', '밖', '피크닉', '용품', '대여', '하다', '수']"
좋은 것들!,1,2064,['좋다']
우리는 물건이 있어서 임대하지는 않았지만 다른 사람들이 임대하는 것을 보았습니다.,2,2064,"['는', '물건', '임대', '지는', '않다', '사람', '임대', '하다', '보다']"
한강(한강) 근처에서 휴식을 취하기 좋은 곳.,0,2065,"['한강', '한강', '근처', '휴식', '취하', '기', '좋다', '곳']"
수상보트 위에서 스타벅스 커피를 즐기실 수 있습니다.,1,2065,"['수상', '보트', '위', '스타벅스', '커피', '즐기다', '수']"
아니면 GS25(편의점)에서 한국식 즉석라면(국수)을 직접 만들어서 드실 수도 있습니다.,2,2065,"['아니다', 'GS', '25', '편의점', '한국', '식', '즉석', '라면', '국수', '직접', '만들다', '들다', '수도']"
놀기 좋은 곳.,0,2066,"['놀다', '좋다', '곳']"
분주하고 안전한 밤인데도 여전히 아이들이 뛰어다니고 놀고 있어서 한국의 밤은 정말 흥미로운 분위기를 자아냅니다!,1,2066,"['분주하다', '안전하다', '밤', '인데', '도', '여전하다', '뛰어다니다', '놀다', '한국', '밤', '은', '정말', '흥미롭다', '분위기', '자아내다']"
배가 고프면 프라이드치킨과 소주를 먹을 수 있는 곳이 많아요!,2,2066,"['배', '고프다', '프라이드', '치킨', '소주', '먹다', '수', '곳', '많다']"
멋진 전망과 훌륭한 산책/자전거 도로,0,2067,"['멋지다', '전망', '훌륭하다', '산책', '/', '자전거', '도로']"
한강에서 가까운 곳을 찾아 휴식을 취한다면 이곳이 일몰을 감상할 수 있는 곳이다.,0,2068,"['한강', '가깝다', '곳', '찾다', '휴식', '취한', '다', '면', '곳', '일몰', '감상', '하다', '수', '곳', '이다']"
친구들과 어울리고 흐린 날 피크닉을 가기에 정말 좋은 장소입니다.,0,2069,"['친구', '어울리다', '흐리다', '날', '피크닉', '가기', '정말', '좋다', '장소', '이다']"
앉아서 쉴 수 있는 텐트나 매트만 가지고 다니면 됩니다.,1,2069,"['앉다', '쉬다', '수', '텐트', '매트', '만', '가지', '고', '다니다', '되다']"
"피자, 치킨, 짜장면 등 인근 음식점에서 배달 음식을 주문할 수도 있습니다.",2,2069,"['피자', '치킨', '짜장면', '인근', '음식점', '배달', '음식', '주문', '하다', '수도']"
순시정을 견학할 수 있습니다.,0,2070,"['순', '시정', '견학', '하다', '수']"
191019,1,2070,['191019']
한강 바로 옆에는 즐길거리가 많아요.,0,2071,"['한강', '옆', '에는', '즐기다', '거리', '많다']"
"산책을 하거나, 자전거를 타거나, 야외 게임을 하거나, 그냥 앉아서 자동차, 사람, 보트가 지나가는 것을 지켜보세요.",1,2071,"['산책', '거나', '자전거', '야외', '게임', '거나', '그냥', '앉다', '자동차', '사람', '보트', '지나가다', '지켜보다']"
망원에는 또한 멋진 전통 시장이 있을 뿐만 아니라 근처에 방문할 예정인 카페와 레스토랑도 많이 있습니다.,2,2071,"['망원', '에는', '멋지다', '전통', '시장', '뿐', '만', '아니다', '근처', '방문', '하다', '예정', '인', '카페', '레스토랑', '도', '많이']"
너무 아름다워,0,2072,"['너무', '아름답다']"
친구나 가족과 함께 피크닉을 즐기기 좋은 곳,0,2073,"['친구', '가족', '피크닉', '즐기다', '좋다', '곳']"
피크닉을 즐길 수 있는 놀라운 장소.,0,2074,"['피크닉', '즐기다', '수', '놀랍다', '장소']"
한강이나 잔디 위에 앉을 수 있는 물건을 꼭 챙겨오세요.,1,2074,"['한강', '이나', '잔디', '위', '앉다', '수', '물건', '꼭', '챙기다']"
공원 상점에서도 구입할 수 있습니다.,2,2074,"['공원', '상점', '에서도', '구입', '하다', '수']"
좋은 저녁 산책.,0,2075,"['좋다', '저녁', '산책']"
당신이 그 지역에 있다면 좋습니다.,1,2075,"['지역', '좋다']"
그것을 매우 아름답게 만들었던 공연하고 있는 일부 음악가를 만났습니다.,2,2075,"['그것', '매우', '아름답다', '만들다', '공연', '하고', '일부', '음악가', '만나다']"
"친구, 가족과 함께 피크닉을 즐기기 좋은 곳입니다.",0,2076,"['친구', '가족', '피크닉', '즐기다', '좋다', '곳', '이다']"
거기에는 멋진 놀이터도 있어서 아이들을 데리고 오기에도 좋은 곳인 것 같아요.,1,2076,"['거기', '에는', '멋지다', '놀이터', '도', '데리', '고', '오기', '에도', '좋다', '곳', '인']"
